序号,日期,价格,涨跌
1,2008-3-6,13821,2
2,2008-3-5,13819,9
3,2008-3-4,13810,9
4,2008-3-3,13801,5
5,2008-2-29,13796,5
6,2008-2-28,13791,2
7,2008-2-27,13789,26
8,2008-2-26,13763,12
9,2008-2-25,13751,32
10,2008-2-22,13719,3
11,2008-2-21,13716,0
12,2008-2-20,13716,8
13,2008-2-19,13708,13
14,2008-2-18,13695,12
1,2008-3-26,13830,0
2,2008-3-25,13830,-1
3,2008-3-24,13831,-7
4,2008-3-21,13838,-1
5,2008-3-20,13839,-8
6,2008-3-19,13847,0
7,2008-3-18,13847,0
8,2008-3-17,13847,-2
9,2008-3-14,13849,-2
10,2008-3-13,13851,1
11,2008-3-12,13850,5
12,2008-3-11,13845,5
13,2008-3-10,13840,5
14,2008-3-7,13835,14
1,2008-5-5,13789,-3
2,2008-5-4,13792,-3
3,2008-4-30,13795,-5
4,2008-4-29,13800,-3
5,2008-4-28,13803,1
6,2008-4-25,13802,-8
7,2008-4-24,13810,-3
8,2008-4-23,13813,3
9,2008-4-22,13810,2
10,2008-4-21,13808,1
11,2008-4-18,13807,2
12,2008-4-17,13805,6
13,2008-4-16,13799,4
1,2008-5-23,13818,2
2,2008-5-22,13816,27
3,2008-5-21,13789,-1
4,2008-5-20,13790,0
5,2008-5-19,13790,3
6,2008-5-16,13787,-4
7,2008-5-15,13791,-6
8,2008-5-14,13797,0
9,2008-5-13,13797,-1
10,2008-5-12,13798,3
11,2008-5-9,13795,3
12,2008-5-8,13792,0
13,2008-5-7,13792,2
14,2008-5-6,13790,1
1,2008-6-13,13856,3
2,2008-6-12,13853,0
3,2008-6-11,13853,0
4,2008-6-10,13853,5
5,2008-6-6,13848,0
6,2008-6-5,13848,2
7,2008-6-4,13846,0
8,2008-6-3,13846,0
9,2008-6-2,13846,0
10,2008-5-30,13846,-1
11,2008-5-29,13847,8
12,2008-5-28,13839,4
13,2008-5-27,13835,5
14,2008-5-26,13830,12
1,2008-7-4,13846,-9
2,2008-7-3,13855,-4
3,2008-7-2,13859,-3
4,2008-7-1,13862,-1
5,2008-6-30,13863,0
6,2008-6-27,13863,0
7,2008-6-26,13863,-8
8,2008-6-25,13871,3
9,2008-6-24,13868,0
10,2008-6-23,13868,1
11,2008-6-20,13867,0
12,2008-6-19,13867,0
13,2008-6-18,13867,0
14,2008-6-17,13867,5
15,2008-6-16,13862,6
1,2008-8-13,13605,-31
2,2008-8-12,13636,-14
3,2008-8-11,13650,-1
4,2008-8-8,13651,-4
5,2008-8-7,13655,-6
6,2008-8-6,13661,-9
7,2008-8-5,13670,-3
8,2008-8-4,13673,0
9,2008-8-1,13673,-2
10,2008-7-31,13675,-1
11,2008-7-30,13676,-19
12,2008-7-29,13695,-19
13,2008-7-28,13699,-3
14,2008-7-25,13702,0
1,2008-9-22,12985,-36
2,2008-9-19,13021,-158
3,2008-9-18,13179,-24
4,2008-9-17,13203,-44
5,2008-9-16,13247,-18
6,2008-9-12,13265,-25
7,2008-9-11,13290,-17
8,2008-9-10,13307,-3
9,2008-9-9,13310,-67
10,2008-9-5,13393,-13
11,2008-9-4,13406,-21
12,2008-9-3,13427,-10
1,2008-10-10,12653,-13
2,2008-10-9,12666,-29
3,2008-10-8,12695,-12
4,2008-10-7,12707,-116
5,2008-10-6,12823,-23
6,2008-9-28,12846,-30
7,2008-9-27,12876,-10
8,2008-9-26,12886,-40
9,2008-9-25,12926,-1
10,2008-9-24,12927,-18
11,2008-9-23,12945,-40
1,2008-10-31,11746,-27
2,2008-10-30,11773,-137
3,2008-10-29,11910,-30
4,2008-10-28,11940,-101
5,2008-10-27,12041,-41
6,2008-10-24,12082,-53
7,2008-10-23,12135,-28
8,2008-10-22,12163,-25
9,2008-10-21,12188,-142
10,2008-10-20,12330,-86
11,2008-10-17,12416,-73
12,2008-10-16,12489,-23
13,2008-10-15,12512,-41
14,2008-10-14,12553,-68
15,2008-10-13,12621,-32
1,2008-11-21,10436,+41
2,2008-11-20,10395,-7
3,2008-11-19,10402,-9
4,2008-11-18,10411,-99
5,2008-11-17,10510,-59
6,2008-11-14,10569,-74
7,2008-11-13,10643,-178
8,2008-11-12,10821,-147
9,2008-11-11,10968,-158
10,2008-11-10,11126,-150
11,2008-11-7,11276,-157
12,2008-11-6,11433,-78
13,2008-11-5,11511,-71
14,2008-11-4,11582,-103
15,2008-11-3,11685,-61
1,2009-2-9,11119,+2
2,2009-2-6,11117,+2
3,2009-2-5,11115,+19
4,2009-2-4,11096,+1
5,2009-2-3,11095,+8
6,2009-2-2,11087,-5
7,2009-2-1,11092,0
8,2009-1-24,11092,2
9,2009-1-23,11090,1
10,2009-1-22,11089,1
11,2009-1-21,11088,5
1,2009-2-27,11436,0
2,2009-2-26,11436,22
3,2009-2-25,11414,+73
4,2009-2-24,11341,19
5,2009-2-23,11322,+14
6,2009-2-20,11308,+52
7,2009-2-19,11256,+43
8,2009-2-18,11213,+15
9,2009-2-17,11198,6
10,2009-2-16,11192,+16
11,2009-2-13,11176,11
12,2009-2-12,11165,+8
13,2009-2-11,11157,7
14,2009-2-10,11150,+31
1,2009-3-20,11635,+27
2,2009-3-19,11608,+11
3,2009-3-18,11597,+20
4,2009-3-17,11577,+31
5,2009-3-16,11546,+6
6,2009-3-13,11540,+19
7,2009-3-12,11521,+21
8,2009-3-11,11500,+23
9,2009-3-10,11477,+22
10,2009-3-9,11455,-2
11,2009-3-6,11457,+2
12,2009-3-5,11455,3
13,2009-3-4,11452,+2
14,2009-3-3,11450,+5
15,2009-3-2,11445,+9
1,2009-4-10,12082,+55
2,2009-4-9,12027,+86
3,2009-4-8,11941,+49
4,2009-4-7,11892,+73
5,2009-4-3,11819,+13
6,2009-4-2,11806,+85
7,2009-4-1,11721,+29
8,2009-3-31,11692,+10
9,2009-3-30,11682,+3
10,2009-3-27,11679,10
11,2009-3-26,11669,3
12,2009-3-25,11666,11
13,2009-3-24,11655,+7
14,2009-3-23,11648,+13
1,2009-4-30,12716,3
2,2009-4-29,12713,17
3,2009-4-28,12696,10
4,2009-4-27,12686,13
5,2009-4-24,12673,44
6,2009-4-24,12673,44
7,2009-4-23,12629,20
8,2009-4-22,12609,42
9,2009-4-21,12567,66
10,2009-4-20,12501,32
11,2009-4-17,12469,70
12,2009-4-16,12399,40
13,2009-4-15,12359,68
14,2009-4-14,12291,+119
15,2009-4-13,12172,+90
1,2009-5-20,12797,+8
2,2009-5-19,12789,+2
3,2009-5-18,12787,+5
4,2009-5-15,12782,+15
5,2009-5-14,12767,+2
6,2009-5-13,12765,-1
7,2009-5-12,12766,0
8,2009-5-11,12766,10
9,2009-5-8,12756,0
10,2009-5-7,12756,+5
11,2009-5-6,12751,+6
12,2009-5-5,12745,+26
13,2009-5-4,12719,+3
1,2009-6-9,12740,-1
2,2009-6-8,12741,-9
3,2009-6-5,12750,-6
4,2009-6-4,12756,-6
5,2009-6-3,12762,-9
6,2009-6-2,12771,-6
7,2009-6-1,12777,-2
8,2009-5-31,12779,+8
9,2009-5-27,12771,-7
10,2009-5-26,12778,-8
11,2009-5-25,12786,-5
12,2009-5-22,12791,-7
13,2009-5-21,12798,+1
1,2009-6-29,12831,+6
2,2009-6-26,12825,+25
3,2009-6-25,12800,+7
4,2009-6-24,12793,+3
5,2009-6-23,12790,0
6,2009-6-22,12790,+5
7,2009-6-19,12785,0
8,2009-6-18,12785,+6
9,2009-6-17,12779,+26
10,2009-6-16,12753,+3
11,2009-6-15,12750,+9
12,2009-6-12,12741,0
13,2009-6-11,12741,+16
14,2009-6-10,12726,-14
1,2009-7-17,12987,+18
2,2009-7-16,12969,+7
3,2009-7-15,12962,+21
4,2009-7-14,12941,+22
5,2009-7-13,12919,+22
6,2009-7-10,12897,+8
7,2009-7-9,12889,+2
8,2009-7-8,12887,+12
9,2009-7-7,12875,+6
10,2009-7-6,12869,+6
11,2009-7-3,12863,+12
12,2009-7-2,12851,+12
13,2009-7-1,12839,+3
14,2009-6-30,12836,+5
1,2009-8-7,13188,0
2,2009-8-6,13188,+1
3,2009-8-5,13187,+10
4,2009-8-4,13177,+33
5,2009-8-3,13144,+6
6,2009-7-31,13138,7
7,2009-7-30,13131,21
8,2009-7-29,13110,17
9,2009-7-28,13093,6
10,2009-7-27,13087,5
11,2009-7-24,13082,+3
12,2009-7-23,13079,+1
13,2009-7-22,13078,+23
14,2009-7-21,13055,+30
15,2009-7-20,13025,+38
1,2009-9-17,13057,+8
2,2009-9-16,13049,31
3,2009-9-15,13018,2
4,2009-9-14,13016,+11
5,2009-9-11,13005,+27
6,2009-9-10,12978,+19
7,2009-9-9,12959,+10
8,2009-9-8,12949,+9
9,2009-9-7,12940,-9
10,2009-9-4,12949,-16
11,2009-9-3,12965,-7
12,2009-9-2,12972,-5
13,2009-9-1,12977,-34
14,2009-8-31,13011,-15
1,2009-9-30,13147,-2
2,2009-9-29,13149,6
3,2009-9-28,13143,+20
4,2009-9-27,13123,+6
5,2009-9-25,13117,+9
6,2009-9-24,13108,+9
7,2009-9-23,13099,+22
8,2009-9-22,13077,+9
9,2009-9-21,13068,+5
10,2009-9-18,13063,+6
1,2009-11-16,14235,+6
2,2009-11-13,14229,+18
3,2009-11-12,14211,+31
4,2009-11-11,14180,+32
5,2009-11-10,14148,+31
6,2009-11-9,14117,+58
7,2009-11-6,14059,+12
8,2009-11-5,14047,+2
9,2009-11-4,14045,+13
10,2009-11-3,14032,+9
11,2009-11-2,14023,+1
12,2009-10-30,14022,+20
13,2009-10-29,14002,+52
14,2009-10-28,13950,+29
1,2009-12-4,14738,+3
2,2009-12-3,14735,+6
3,2009-12-2,14729,-8
4,2009-12-1,14737,-21
5,2009-11-30,14758,-11
6,2009-11-27,14769,38
7,2009-11-26,14731,99
8,2009-11-25,14632,89
9,2009-11-24,14543,128
10,2009-11-23,14415,44
11,2009-11-20,14371,+10
12,2009-11-19,14361,+45
13,2009-11-18,14316,+35
14,2009-11-17,14281,+46
1,2010-4-2,16101,+6
2,2010-4-1,16095,+12
3,2010-3-31,16083,+6
4,2010-3-30,16077,+13
5,2010-3-29,16064,+38
6,2010-3-26,16026,+19
7,2010-3-25,16007,+82
8,2010-3-24,15925,+102
9,2010-3-23,15823,+56
10,2010-3-22,15767,+63
11,2010-3-19,15704,+31
12,2010-3-18,15673,+88
13,2010-3-17,15585,+83
1,2010-4-23,16354,+33
2,2010-4-22,16321,+11
3,2010-4-21,16310,+1
4,2010-4-20,16309,+9
5,2010-4-19,16300,+2
6,2010-4-16,16298,+12
7,2010-4-15,16286,+5
8,2010-4-14,16281,+6
9,2010-4-13,16275,+24
10,2010-4-12,16251,+13
11,2010-4-9,16238,+24
12,2010-4-8,16214,+35
13,2010-4-7,16179,+61
14,2010-4-6,16118,+17
1,2010-7-14,18403,-13
2,2010-7-13,18416,-2
3,2010-7-12,18418,-1
4,2010-7-9,18419,+5
5,2010-7-8,18414,+21
6,2010-7-7,18393,+10
7,2010-7-6,18383,+12
8,2010-7-5,18371,+2
9,2010-7-2,18369,+34
10,2010-7-1,18335,+26
11,2010-6-30,18309,+39
12,2010-6-29,18270,+49
13,2010-6-28,18221,+34
14,2010-6-25,18187,+32
1,2010-8-3,18227,-2
2,2010-8-2,18229,-1
3,2010-7-30,18230,-8
4,2010-7-29,18238,-9
5,2010-7-28,18247,-11
6,2010-7-27,18258,-1
7,2010-7-26,18259,-8
8,2010-7-23,18267,-11
9,2010-7-22,18278,-12
10,2010-7-21,18290,-7
11,2010-7-20,18297,-16
12,2010-7-19,18313,-34
13,2010-7-16,18347,-42
14,2010-7-15,18389,-14
1,2010-9-10,18160,+25
2,2010-9-9,18135,+25
3,2010-9-8,18110,+33
4,2010-9-7,18077,+39
5,2010-9-6,18038,+21
6,2010-9-3,18017,+5
7,2010-9-2,18012,+10
8,2010-9-1,18002,-3
9,2010-8-31,18005,-13
10,2010-8-30,18018,-7
11,2010-8-27,18025,-15
12,2010-8-26,18040,-14
13,2010-8-25,18054,-7
14,2010-8-24,18061,-20
1,2010-10-20,24689,+163
2,2010-10-19,24526,+270
3,2010-10-18,24256,+79
4,2010-10-15,24177,+254
5,2010-10-14,23923,+193
6,2010-10-13,23730,+245
7,2010-10-12,23485,+290
8,2010-10-11,23195,+295
9,2010-10-9,22900,+190
10,2010-10-8,22710,+26
1,2010-11-9,29886,+995
2,2010-11-8,28891,733
3,2010-11-5,28158,+247
4,2010-11-4,27911,+210
5,2010-11-3,27701,+296
6,2010-11-2,27405,+339
7,2010-11-1,27066,+306
8,2010-10-29,26760,+436
9,2010-10-28,26324,+119
10,2010-10-27,26205,+259
11,2010-10-26,25946,+357
12,2010-10-25,25589,+270
13,2010-10-22,25319,+378
14,2010-10-21,24941,+252
1,2010-11-29,26289,-392
2,2010-11-26,26681,-221
3,2010-11-25,26902,-386
4,2010-11-24,27288,-593
5,2010-11-23,27881,-474
6,2010-11-22,28355,-291
7,2010-11-19,28646,-206
8,2010-11-18,28852,-555
9,2010-11-17,29407,-509
10,2010-11-16,29916,-1070
11,2010-11-15,30986,-295
12,2010-11-12,31281,-21
13,2010-11-11,31302,+441
14,2010-11-10,30861,+975
1,2010-12-17,27199,+57
2,2010-12-16,27142,+30
3,2010-12-15,27112,+170
4,2010-12-14,26942,+69
5,2010-12-13,26873,+70
6,2010-12-10,26803,+34
7,2010-12-9,26769,+13
8,2010-12-8,26756,+117
9,2010-12-7,26639,+139
10,2010-12-6,26500,+149
11,2010-12-3,26351,+102
12,2010-12-2,26249,+85
13,2010-12-1,26164,-84
14,2010-11-30,26248,-41
1,2011-1-7,27650,+25
2,2011-1-6,27625,+16
3,2011-1-5,27609,+93
4,2011-1-4,27516,+8
5,2010-12-31,27508,+5
6,2010-12-30,27503,+7
7,2010-12-29,27496,+3
8,2010-12-28,27493,+53
9,2010-12-27,27440,0
10,2010-12-24,27440,-2
11,2010-12-23,27442,+58
12,2010-12-22,27384,60
13,2010-12-21,27324,55
14,2010-12-20,27269,+70
1,2011-2-17,29902,+72
2,2011-2-16,29830,+68
3,2011-2-15,29762,+47
4,2011-2-14,29715,+136
5,2011-2-12,29579,+271
6,2011-2-11,29308,+469
7,2011-2-10,28839,+53
8,2011-2-9,28786,+71
9,2011-2-1,28715,33
10,2011-1-31,28682,+20
11,2011-1-30,28662,14
1,2011-3-9,31221,-20
2,2011-3-8,31241,+236
3,2011-3-7,31005,+92
4,2011-3-4,30913,+107
5,2011-3-3,30806,+288
6,2011-3-2,30518,+51
7,2011-3-1,30467,+154
8,2011-2-28,30313,+15
9,2011-2-25,30298,-67
10,2011-2-24,30365,+3
11,2011-2-23,30362,-9
12,2011-2-22,30371,+45
13,2011-2-21,30326,+75
14,2011-2-18,30251,+349
1,2011-3-29,30456,-72
2,2011-3-28,30528,-14
3,2011-3-25,30542,-5
4,2011-3-24,30547,-23
5,2011-3-23,30570,-6
6,2011-3-22,30576,+20
7,2011-3-21,30556,-1
8,2011-3-18,30557,-84
9,2011-3-17,30641,-177
10,2011-3-16,30818,-177
11,2011-3-15,30995,-103
12,2011-3-14,31098,-10
13,2011-3-11,31108,-120
14,2011-3-10,31228,7
1,2011-4-18,29300,-11
2,2011-4-15,29311,-42
3,2011-4-14,29353,-99
4,2011-4-13,29452,-61
5,2011-4-12,29513,-89
6,2011-4-11,29602,+10
7,2011-4-8,29592,-16
8,2011-4-7,29608,-19
9,2011-4-6,29627,-225
10,2011-4-2,29852,-156
11,2011-4-1,30008,-120
12,2011-3-31,30128,-207
13,2011-3-30,30335,-121
1,2011-5-6,26076,-384
2,2011-5-5,26460,-137
3,2011-5-4,26597,-41
4,2011-5-3,26638,-289
5,2011-4-29,26927,-382
6,2011-4-28,27309,-667
7,2011-4-27,27976,-324
8,2011-4-26,28300,-250
9,2011-4-25,28550,-171
10,2011-4-22,28721,-165
11,2011-4-21,28886,-164
12,2011-4-20,29050,-130
13,2011-4-19,29180,-120
1,2011-5-27,24479,0
2,2011-5-26,24479,-23
3,2011-5-25,24502,-8
4,2011-5-24,24510,-31
5,2011-5-23,24541,-11
6,2011-5-20,24552,-9
7,2011-5-19,24561,-45
8,2011-5-18,24606,-64
9,2011-5-17,24670,-79
10,2011-5-16,24749,-146
11,2011-5-13,24895,+2
12,2011-5-12,24893,+62
13,2011-5-11,24831,-414
14,2011-5-10,25245,-410
15,2011-5-9,25655,-421
1,2011-6-17,24508,-5
2,2011-6-16,24513,-24
3,2011-6-15,24537,-14
4,2011-6-14,24551,0
5,2011-6-13,24551,-5
6,2011-6-10,24556,-6
7,2011-6-9,24562,-13
8,2011-6-8,24575,16
9,2011-6-7,24559,7
10,2011-6-3,24552,-6
11,2011-6-2,24558,+63
12,2011-6-1,24495,+17
13,2011-5-31,24478,+5
14,2011-5-30,24473,-6
1,2011-7-7,23296,-130
2,2011-7-6,23426,-207
3,2011-7-5,23633,-121
4,2011-7-4,23754,-173
5,2011-7-1,23927,-129
6,2011-6-30,24056,-242
7,2011-6-29,24298,-14
8,2011-6-28,24312,-6
9,2011-6-27,24318,-103
10,2011-6-24,24421,-7
11,2011-6-23,24428,-53
12,2011-6-22,24481,-11
13,2011-6-21,24492,-6
14,2011-6-20,24498,-10
1,2011-8-16,19059,-65
2,2011-8-15,19124,-65
3,2011-8-12,19189,-49
4,2011-8-11,19238,-94
5,2011-8-10,19332,-123
6,2011-8-9,19455,-180
7,2011-8-8,19635,-57
8,2011-8-5,19692,-24
9,2011-8-4,19716,-84
10,2011-8-3,19800,-86
11,2011-8-2,19886,-59
12,2011-8-1,19945,-178
13,2011-7-29,20123,-158
14,2011-7-28,20281,-202
1,2011-9-5,19384,+22
2,2011-9-2,19362,+46
3,2011-9-1,19316,+9
4,2011-8-31,19307,+60
5,2011-8-30,19247,+20
6,2011-8-29,19227,+68
7,2011-8-26,19159,+27
8,2011-8-25,19132,+39
9,2011-8-24,19093,+12
10,2011-8-23,19081,+10
11,2011-8-22,19071,+11
12,2011-8-19,19060,+2
13,2011-8-18,19058,+1
14,2011-8-17,19057,-2
1,2011-9-23,19995,+46
2,2011-9-22,19949,+77
3,2011-9-21,19872,+43
4,2011-9-20,19829,+31
5,2011-9-19,19798,+60
6,2011-9-16,19738,+29
7,2011-9-15,19709,+45
8,2011-9-14,19664,+20
9,2011-9-13,19644,+24
10,2011-9-9,19620,+87
11,2011-9-8,19533,+31
12,2011-9-7,19502,+23
13,2011-9-6,19479,+95
1,2011-10-14,19850,-16
2,2011-10-13,19866,-63
3,2011-10-12,19929,-7
4,2011-10-11,19936,-9
5,2011-10-10,19945,-10
6,2011-10-9,19955,+3
7,2011-10-8,19952,-20
8,2011-9-30,19972,-8
9,2011-9-29,19980,-13
10,2011-9-28,19993,-9
11,2011-9-27,20002,-8
12,2011-9-26,20010,+15
1,2011-11-4,19293,-8
2,2011-11-3,19301,-26
3,2011-11-2,19327,-54
4,2011-11-1,19381,-28
5,2011-10-31,19409,-23
6,2011-10-28,19432,-50
7,2011-10-27,19482,-15
8,2011-10-26,19497,-42
9,2011-10-25,19539,-22
10,2011-10-24,19561,-62
11,2011-10-21,19623,-18
12,2011-10-20,19641,-57
13,2011-10-19,19698,-61
14,2011-10-18,19759,-57
15,2011-10-17,19816,-34
1,2011-11-24,19103,-15
2,2011-11-23,19118,-4
3,2011-11-22,19122,-20
4,2011-11-21,19142,-34
5,2011-11-18,19176,-20
6,2011-11-17,19196,-16
7,2011-11-16,19212,-13
8,2011-11-15,19225,-7
9,2011-11-14,19232,-26
10,2011-11-11,19258,-10
11,2011-11-10,19268,-3
12,2011-11-9,19271,-8
13,2011-11-8,19279,-7
14,2011-11-7,19286,-7
1,2011-12-14,19059,+1
2,2011-12-13,19058,+6
3,2011-12-12,19052,-5
4,2011-12-9,19057,+11
5,2011-12-8,19046,+25
6,2011-12-7,19021,+18
7,2011-12-6,19003,+2
8,2011-12-5,19001,-5
9,2011-12-2,19006,-14
10,2011-12-1,19020,-19
11,2011-11-30,19039,-13
12,2011-11-29,19052,-2
13,2011-11-28,19054,-33
14,2011-11-25,19087,-16
1,2011-12-31,19180,+3
2,2011-12-30,19177,+4
3,2011-12-29,19173,+9
4,2011-12-28,19164,+5
5,2011-12-27,19159,+3
6,2011-12-26,19156,+20
7,2011-12-23,19136,+9
8,2011-12-22,19127,+26
9,2011-12-21,19101,+24
10,2011-12-20,19077,+5
11,2011-12-19,19072,+5
12,2011-12-16,19067,+2
13,2011-12-15,19065,+6
1,2012-1-21,19288,+5
2,2012-1-20,19283,+5
3,2012-1-19,19278,+15
4,2012-1-18,19263,+5
5,2012-1-17,19258,+7
6,2012-1-16,19251,+5
7,2012-1-13,19246,+9
8,2012-1-12,19237,+6
9,2012-1-11,19231,+27
10,2012-1-10,19204,+8
11,2012-1-9,19196,+6
12,2012-1-6,19190,+1
13,2012-1-5,19189,+6
14,2012-1-4,19183,+3
1,2012-2-10,19472,+6
2,2012-2-9,19466,+23
3,2012-2-8,19443,+32
4,2012-2-7,19411,+22
5,2012-2-6,19389,+36
6,2012-2-3,19353,+15
7,2012-2-2,19338,+6
8,2012-2-1,19332,+19
9,2012-1-31,19313,+15
10,2012-1-30,19298,+9
11,2012-1-29,19289,+1
1,2012-3-2,19601,-5
2,2012-3-1,19606,-2
3,2012-2-29,19608,-7
4,2012-2-28,19615,-6
5,2012-2-27,19621,-2
6,2012-2-24,19623,+5
7,2012-2-23,19618,+39
8,2012-2-22,19579,+7
9,2012-2-21,19572,+2
10,2012-2-20,19570,+17
11,2012-2-17,19553,+16
12,2012-2-16,19537,+15
13,2012-2-15,19522,+16
14,2012-2-14,19506,+31
15,2012-2-13,19475,+3
1,2012-3-23,19538,-9
2,2012-3-22,19547,-10
3,2012-3-21,19557,-8
4,2012-3-20,19565,+1
5,2012-3-19,19564,-8
6,2012-3-16,19572,-5
7,2012-3-15,19577,+2
8,2012-3-14,19575,+5
9,2012-3-13,19570,-6
10,2012-3-12,19576,-3
11,2012-3-9,19579,-14
12,2012-3-8,19593,-7
13,2012-3-7,19600,+3
14,2012-3-6,19597,-2
15,2012-3-5,19599,-2
1,2012-4-12,19407,-10
2,2012-4-11,19417,-6
3,2012-4-10,19423,-12
4,2012-4-9,19435,-11
5,2012-4-6,19446,-5
6,2012-4-5,19451,-5
7,2012-4-1,19456,-6
8,2012-3-31,19462,-17
9,2012-3-30,19479,-16
10,2012-3-29,19495,-13
11,2012-3-28,19508,-9
12,2012-3-27,19517,-5
13,2012-3-26,19522,-16
1,2012-5-2,19332,-19
2,2012-4-28,19351,+5
3,2012-4-27,19346,+1
4,2012-4-26,19345,+2
5,2012-4-25,19343,+6
6,2012-4-24,19337,+6
7,2012-4-23,19331,-7
8,2012-4-20,19338,-11
9,2012-4-19,19349,-21
10,2012-4-18,19370,-8
11,2012-4-17,19378,-13
12,2012-4-16,19391,-9
13,2012-4-13,19400,-7
1,2012-5-22,18928,-42
2,2012-5-21,18970,-36
3,2012-5-18,19006,-49
4,2012-5-17,19055,-70
5,2012-5-16,19125,-97
6,2012-5-15,19222,-47
7,2012-5-14,19269,-25
8,2012-5-11,19294,-19
9,2012-5-10,19313,-4
10,2012-5-9,19317,-1
11,2012-5-8,19318,-2
12,2012-5-7,19320,-8
13,2012-5-4,19328,-2
14,2012-5-3,19330,-2
1,2012-6-29,18164,-24
2,2012-6-28,18188,-19
3,2012-6-27,18207,-42
4,2012-6-26,18249,-30
5,2012-6-25,18279,-46
6,2012-6-21,18325,0
7,2012-6-20,18325,0
8,2012-6-19,18325,-8
9,2012-6-18,18333,-13
10,2012-6-15,18346,-12
11,2012-6-14,18358,-47
12,2012-6-13,18405,-16
13,2012-6-12,18421,-46
1,2012-7-20,18262,+7
2,2012-7-19,18255,+5
3,2012-7-18,18250,+10
4,2012-7-17,18240,+8
5,2012-7-16,18232,+10
6,2012-7-13,18222,+14
7,2012-7-12,18208,+19
8,2012-7-11,18189,+18
9,2012-7-10,18171,+3
10,2012-7-9,18168,+9
11,2012-7-6,18159,0
12,2012-7-5,18159,+3
13,2012-7-4,18156,0
14,2012-7-3,18156,-2
15,2012-7-2,18158,-6
1,2012-8-10,18362,+3
2,2012-8-9,18359,+7
3,2012-8-8,18352,+6
4,2012-8-7,18346,+3
5,2012-8-6,18343,+6
6,2012-8-3,18337,+5
7,2012-8-2,18332,+3
8,2012-8-1,18329,+6
9,2012-7-31,18323,+7
10,2012-7-30,18316,+8
11,2012-7-27,18308,+8
12,2012-7-26,18300,+10
13,2012-7-25,18290,+8
14,2012-7-24,18282,+9
15,2012-7-23,18273,+11
1,2012-8-30,18487,+7
2,2012-8-29,18480,+24
3,2012-8-28,18456,+16
4,2012-8-27,18440,+10
5,2012-8-24,18430,+17
6,2012-8-23,18413,+11
7,2012-8-22,18402,+9
8,2012-8-21,18393,+2
9,2012-8-20,18391,+4
10,2012-8-17,18387,+6
11,2012-8-16,18381,＋2
12,2012-8-15,18379,+3
13,2012-8-14,18376,+6
14,2012-8-13,18370,+8
1,2012-9-19,18642,+3
2,2012-9-18,18639,+2
3,2012-9-17,18637,0
4,2012-9-14,18637,0
5,2012-9-13,18637,+1
6,2012-9-12,18636,0
7,2012-9-11,18636,+1
8,2012-9-10,18635,+4
9,2012-9-7,18631,0
10,2012-9-6,18631,+15
11,2012-9-5,18616,+29
12,2012-9-4,18587,+36
13,2012-9-3,18551,+31
14,2012-8-31,18520,+33
1,2012-10-9,18677,+2
2,2012-10-8,18675,+2
3,2012-9-29,18673,+2
4,2012-9-28,18671,+5
5,2012-9-27,18666,+1
6,2012-9-26,18665,+2
7,2012-9-25,18663,+5
8,2012-9-24,18658,+7
9,2012-9-21,18651,+1
10,2012-9-20,18650,+8
1,2012-10-29,18705,+1
2,2012-10-26,18704,+1
3,2012-10-25,18703,+2
4,2012-10-24,18701,+1
5,2012-10-23,18700,+4
6,2012-10-22,18696,0
7,2012-10-19,18696,+1
8,2012-10-18,18695,+3
9,2012-10-17,18692,+1
10,2012-10-16,18691,+4
11,2012-10-15,18687,+4
12,2012-10-12,18683,+3
13,2012-10-11,18680,+1
14,2012-10-10,18679,+2
1,2012-11-16,18788,+4
2,2012-11-15,18784,+9
3,2012-11-14,18775,+7
4,2012-11-13,18768,+8
5,2012-11-12,18760,+6
6,2012-11-9,18754,+5
7,2012-11-8,18749,+7
8,2012-11-7,18742,+8
9,2012-11-6,18734,+8
10,2012-11-5,18726,+5
11,2012-11-2,18721,+3
12,2012-11-1,18718,+9
13,2012-10-31,18709,+1
14,2012-10-30,18708,+3
1,2012-12-7,18991,+24
2,2012-12-6,18967,+14
3,2012-12-5,18953,+7
4,2012-12-4,18946,+16
5,2012-12-3,18930,+12
6,2012-11-30,18918,+16
7,2012-11-29,18902,+11
8,2012-11-28,18891,+16
9,2012-11-27,18875,+13
10,2012-11-26,18862,+14
11,2012-11-23,18848,+17
12,2012-11-22,18831,+10
13,2012-11-21,18821,+14
14,2012-11-20,18807,+13
15,2012-11-19,18794,+6
1,2012-12-28,19193,+10
2,2012-12-27,19183,+11
3,2012-12-26,19172,+12
4,2012-12-25,19160,+19
5,2012-12-24,19141,+12
6,2012-12-21,19129,+11
7,2012-12-20,19118,+19
8,2012-12-19,19099,+17
9,2012-12-18,19082,22
10,2012-12-17,19060,+7
11,2012-12-14,19053,+24
12,2012-12-13,19029,+5
13,2012-12-12,19024,+15
14,2012-12-11,19009,+14
15,2012-12-10,18995,+4
1,2013-1-17,19283,+10
2,2013-1-16,19273,+5
3,2013-1-15,19268,+5
4,2013-1-14,19263,+5
5,2013-1-11,19258,+8
6,2013-1-10,19250,+3
7,2013-1-9,19247,+12
8,2013-1-8,19235,+5
9,2013-1-7,19230,+11
10,2013-1-6,19219,+6
11,2013-1-5,19213,+6
12,2013-1-4,19207,+6
13,2012-12-31,19201,+8
1,2013-2-6,19275,-1
