序号,日期,价格,涨跌
5,2018-6-7,16461,-201
6,2018-6-6,16662,-235
7,2018-6-5,16897,-3
8,2018-6-4,16900,148
9,2018-6-1,16752,141
10,2018-5-31,16611,213
11,2018-5-30,16398,262
12,2018-5-29,16136,36
13,2018-5-28,16100,57
14,2018-5-25,16043,31
1,2018-7-3,16297,-26
2,2018-7-2,16323,-3
3,2018-6-29,16326,-1
4,2018-6-28,16327,-1
5,2018-6-27,16328,-3
6,2018-6-26,16331,-22
7,2018-6-25,16353,0
8,2018-6-22,16353,-10
9,2018-6-21,16363,-16
10,2018-6-20,16379,-23
11,2018-6-19,16402,1
12,2018-6-15,16401,0
13,2018-6-14,16401,-2
1,2018-7-23,16181,0
2,2018-7-20,16181,0
3,2018-7-19,16181,-1
4,2018-7-18,16182,-5
5,2018-7-17,16187,0
6,2018-7-16,16187,-5
7,2018-7-13,16192,-1
8,2018-7-12,16193,-5
9,2018-7-11,16198,0
10,2018-7-10,16198,-5
11,2018-7-9,16203,-20
12,2018-7-6,16223,-56
13,2018-7-5,16279,-16
14,2018-7-4,16295,-2
1,2018-8-10,16293,16
2,2018-8-9,16277,19
3,2018-8-8,16258,25
4,2018-8-7,16233,1
5,2018-8-6,16232,3
6,2018-8-3,16229,1
7,2018-8-2,16228,20
8,2018-8-1,16208,9
9,2018-7-31,16199,0
10,2018-7-30,16199,0
11,2018-7-27,16199,18
12,2018-7-26,16181,8
13,2018-7-25,16173,-2
14,2018-7-24,16175,-6
1,2018-8-31,16316,0
2,2018-8-30,16316,0
3,2018-8-29,16316,0
4,2018-8-28,16316,16
5,2018-8-27,16300,0
6,2018-8-24,16300,-3
7,2018-8-23,16303,8
8,2018-8-22,16295,3
9,2018-8-21,16292,2
10,2018-8-20,16290,-1
11,2018-8-17,16291,-5
12,2018-8-16,16296,0
13,2018-8-15,16296,5
14,2018-8-14,16291,-1
15,2018-8-13,16292,-1
1,2018-9-21,16337,-2
2,2018-9-20,16339,-3
3,2018-9-19,16342,-8
4,2018-9-18,16350,2
5,2018-9-17,16348,5
6,2018-9-14,16343,1
7,2018-9-13,16342,3
8,2018-9-12,16339,6
9,2018-9-11,16333,0
10,2018-9-10,16333,3
11,2018-9-7,16330,5
12,2018-9-6,16325,2
13,2018-9-5,16323,5
14,2018-9-4,16318,1
15,2018-9-3,16317,1
1,2018-10-11,16035,-10
2,2018-10-10,16045,-27
3,2018-10-9,16072,-1
4,2018-10-8,16073,-13
5,2018-10-5,16086,-2
6,2018-10-4,16088,-42
7,2018-10-3,16130,-11
8,2018-10-2,16141,-6
9,2018-10-1,16147,-18
10,2018-9-30,16165,-28
11,2018-9-29,16193,-50
12,2018-9-28,16243,-55
13,2018-9-27,16298,-30
14,2018-9-26,16328,-3
15,2018-9-25,16331,-6
1,2018-10-31,15739,-10
2,2018-10-30,15749,-43
3,2018-10-29,15792,-39
4,2018-10-26,15831,-11
5,2018-10-25,15842,-21
6,2018-10-24,15863,-7
7,2018-10-23,15870,-9
8,2018-10-22,15879,-19
9,2018-10-19,15898,-15
10,2018-10-18,15913,-29
11,2018-10-17,15942,-31
12,2018-10-16,15973,-3
13,2018-10-15,15976,-9
14,2018-10-12,15985,-50
1,2019-1-18,15433,25
2,2019-1-17,15408,9
3,2019-1-16,15399,13
4,2019-1-15,15386,3
5,2019-1-14,15383,5
6,2019-1-11,15378,10
7,2019-1-10,15368,7
8,2019-1-9,15361,3
9,2019-1-8,15358,5
10,2019-1-7,15353,1
11,2019-1-4,15352,-10
12,2019-1-3,15362,-7
13,2019-1-2,15369,-6
1,2019-2-3,15503,1
2,2019-2-2,15502,1
3,2019-2-1,15501,0
4,2019-1-31,15501,2
5,2019-1-30,15499,0
6,2019-1-29,15499,1
7,2019-1-28,15498,0
8,2019-1-25,15498,10
9,2019-1-24,15488,9
10,2019-1-23,15479,6
11,2019-1-22,15473,21
12,2019-1-21,15452,19
1,2019-2-28,15512,0
2,2019-2-27,15512,-1
3,2019-2-26,15513,0
4,2019-2-25,15513,12
5,2019-2-22,15501,8
6,2019-2-21,15493,8
7,2019-2-20,15485,0
8,2019-2-19,15485,-3
9,2019-2-18,15488,-1
10,2019-2-15,15489,-10
11,2019-2-14,15499,-2
12,2019-2-13,15501,-1
13,2019-2-12,15502,-1
14,2019-2-11,15503,0
1,2019-3-20,15607,1
2,2019-3-19,15606,10
3,2019-3-18,15596,11
4,2019-3-15,15585,13
5,2019-3-14,15572,15
6,2019-3-13,15557,2
7,2019-3-12,15555,0
8,2019-3-11,15555,7
9,2019-3-8,15548,5
10,2019-3-7,15543,10
11,2019-3-6,15533,0
12,2019-3-5,15533,15
13,2019-3-4,15518,6
14,2019-3-1,15512,0
1,2019-4-29,15671,0
2,2019-4-28,15671,-11
3,2019-4-26,15682,-1
4,2019-4-25,15683,-20
5,2019-4-24,15703,-3
6,2019-4-23,15706,13
7,2019-4-22,15693,22
8,2019-4-19,15671,-1
9,2019-4-18,15672,3
10,2019-4-17,15669,1
11,2019-4-16,15668,15
12,2019-4-15,15653,10
13,2019-4-12,15643,0
14,2019-4-11,15643,1
15,2019-4-10,15642,3
1,2019-5-17,14961,-8
2,2019-5-16,14969,-222
3,2019-5-15,15191,-132
4,2019-5-14,15323,-166
5,2019-5-13,15489,-99
6,2019-5-10,15588,-11
7,2019-5-9,15599,-9
8,2019-5-8,15608,-5
9,2019-5-7,15613,-10
10,2019-5-6,15623,-19
11,2019-5-5,15642,-1
12,2019-4-30,15643,-28
1,2019-6-6,14092,-213
2,2019-6-5,14305,-118
3,2019-6-4,14423,-96
4,2019-6-3,14519,-62
5,2019-5-31,14581,0
6,2019-5-30,14581,-8
7,2019-5-29,14589,-7
8,2019-5-28,14596,-13
9,2019-5-27,14609,-12
10,2019-5-24,14621,-82
11,2019-5-23,14703,-88
12,2019-5-22,14791,-68
13,2019-5-21,14859,-57
14,2019-5-20,14916,-45
1,2019-7-18,14086,0
2,2019-7-17,14086,-63
3,2019-7-16,14149,-8
4,2019-7-15,14157,-9
5,2019-7-12,14166,-21
6,2019-7-11,14187,0
7,2019-7-10,14187,-108
8,2019-7-9,14295,-6
9,2019-7-8,14301,16
10,2019-7-5,14285,-3
11,2019-7-4,14288,-5
12,2019-7-3,14293,2
13,2019-7-2,14291,102
14,2019-7-1,14189,0
1,2019-8-27,13079,-343
2,2019-8-26,13422,-121
3,2019-8-23,13543,0
4,2019-8-22,13543,-15
5,2019-8-21,13558,0
6,2019-8-20,13558,-13
7,2019-8-19,13571,-5
8,2019-8-16,13576,-3
9,2019-8-15,13579,1
10,2019-8-14,13578,-5
11,2019-8-13,13583,-8
12,2019-8-12,13591,0
13,2019-8-9,13591,-7
14,2019-8-8,13598,-23
1,2019-9-16,13051,20
2,2019-9-12,13031,3
3,2019-9-11,13028,11
4,2019-9-10,13017,0
5,2019-9-9,13017,36
6,2019-9-6,12981,42
7,2019-9-5,12939,8
8,2019-9-4,12931,0
9,2019-9-3,12931,-51
10,2019-9-2,12982,-3
11,2019-8-30,12985,2
12,2019-8-29,12983,-20
13,2019-8-28,13003,-76
1,2019-10-4,12599,1
2,2019-10-3,12598,-9
3,2019-10-2,12607,-1
4,2019-10-1,12608,0
5,2019-9-30,12608,-21
6,2019-9-29,12629,-183
7,2019-9-27,12812,-73
8,2019-9-26,12885,-81
9,2019-9-25,12966,-59
10,2019-9-24,13025,-11
11,2019-9-23,13036,0
12,2019-9-20,13036,-11
13,2019-9-19,13047,-56
14,2019-9-18,13103,-43
15,2019-9-17,13146,95
1,2019-10-25,12791,0
2,2019-10-24,12791,8
3,2019-10-23,12783,6
4,2019-10-22,12777,0
5,2019-10-21,12777,11
6,2019-10-18,12766,3
7,2019-10-17,12763,-2
8,2019-10-16,12765,6
9,2019-10-15,12759,6
10,2019-10-14,12753,102
11,2019-10-12,12651,23
12,2019-10-11,12628,0
13,2019-10-10,12628,6
14,2019-10-9,12622,21
15,2019-10-8,12601,1
16,2019-10-7,12600,1
1,2019-11-15,13077,0
2,2019-11-14,13077,21
3,2019-11-13,13056,0
4,2019-11-12,13056,9
5,2019-11-11,13047,1
6,2019-11-8,13046,-2
7,2019-11-7,13048,0
8,2019-11-6,13048,35
9,2019-11-5,13013,11
10,2019-11-4,13002,3
11,2019-11-1,12999,28
12,2019-10-31,12971,92
13,2019-10-30,12879,51
14,2019-10-29,12828,28
15,2019-10-28,12800,9
1,2019-12-25,13232,19
2,2019-12-24,13213,11
3,2019-12-23,13202,15
4,2019-12-20,13187,9
5,2019-12-19,13178,5
6,2019-12-18,13173,16
7,2019-12-17,13157,8
8,2019-12-16,13149,18
9,2019-12-13,13131,31
10,2019-12-12,13100,7
11,2019-12-11,13093,0
12,2019-12-10,13093,11
13,2019-12-9,13082,31
14,2019-12-6,13051,20
1,2020-1-14,13996,173
2,2020-1-13,13846,23
3,2020-1-10,13823,8
4,2020-1-9,13815,9
5,2020-1-8,13806,63
6,2020-1-7,13743,45
7,2020-1-6,13698,79
8,2020-1-3,13619,18
9,2020-1-2,13601,232
10,2019-12-31,13369,51
11,2019-12-30,13318,83
12,2019-12-27,13235,3
13,2019-12-26,13232,0
1,2020-3-13,12555,-125
2,2020-3-12,12680,-43
3,2020-3-11,12723,82
4,2020-3-10,12641,-112
5,2020-3-9,12753,-243
6,2020-3-6,12996,13
7,2020-3-5,12983,-8
8,2020-3-4,12991,5
9,2020-3-3,12986,99
10,2020-3-2,12887,-199
11,2020-2-28,13086,-237
12,2020-2-27,13323,-19
13,2020-2-26,13342,-23
14,2020-2-25,13365,-101
15,2020-2-24,13466,-23
1,2020-5-13,11526,-23
2,2020-5-12,11549,-28
3,2020-5-11,11577,11
4,2020-5-9,11566,103
5,2020-5-8,11463,76
6,2020-5-7,11387,-101
7,2020-5-6,11488,-13
8,2020-4-30,11501,69
9,2020-4-29,11432,-53
10,2020-4-28,11485,-15
11,2020-4-27,11500,0
12,2020-4-26,11500,-3
13,2020-4-24,11503,150
1,2020-6-22,12026,15
2,2020-6-19,12011,28
3,2020-6-18,11983,33
4,2020-6-17,11950,0
5,2020-6-16,11950,-33
6,2020-6-15,11983,-100
7,2020-6-12,12083,-20
8,2020-6-11,12103,0
9,2020-6-10,12103,2
10,2020-6-9,12101,98
11,2020-6-8,12003,81
12,2020-6-5,11922,3
13,2020-6-4,11919,16
14,2020-6-3,11903,108
1,2020-7-31,12319,66
2,2020-7-30,12253,11
3,2020-7-29,12242,3
4,2020-7-28,12239,-19
5,2020-7-27,12258,-41
6,2020-7-24,12299,-22
7,2020-7-23,12321,50
8,2020-7-22,12271,109
9,2020-7-21,12162,0
10,2020-7-20,12162,-1
11,2020-7-17,12163,0
12,2020-7-16,12163,13
13,2020-7-15,12150,-41
14,2020-7-14,12191,18
15,2020-7-13,12173,42
1,2020-8-21,12497,-1
2,2020-8-20,12498,-1
3,2020-8-19,12499,33
4,2020-8-18,12466,63
5,2020-8-17,12403,0
6,2020-8-14,12403,-3
7,2020-8-13,12406,7
8,2020-8-12,12399,0
9,2020-8-11,12399,-32
10,2020-8-10,12431,23
11,2020-8-7,12408,46
12,2020-8-6,12362,0
13,2020-8-5,12362,29
14,2020-8-4,12333,52
15,2020-8-3,12281,-38
1,2020-9-30,12891,30
2,2020-9-29,12861,10
3,2020-9-28,12851,3
4,2020-9-27,12848,-20
5,2020-9-25,12868,-3
6,2020-9-24,12871,0
7,2020-9-23,12871,23
8,2020-9-22,12848,42
9,2020-9-21,12806,3
10,2020-9-18,12803,30
11,2020-9-17,12773,15
12,2020-9-16,12758,76
13,2020-9-15,12682,33
14,2020-9-14,12649,13
15,2020-9-11,12636,3
1,2020-10-20,14923,0
2,2020-10-19,14923,502
3,2020-10-16,14421,115
4,2020-10-15,14306,303
5,2020-10-14,14003,171
6,2020-10-13,13832,215
7,2020-10-12,13617,361
8,2020-10-10,13256,293
9,2020-10-9,12963,25
10,2020-10-8,12938,41
11,2020-10-7,12897,15
12,2020-10-6,12882,-5
13,2020-10-5,12887,-13
14,2020-10-2,12900,-3
15,2020-10-1,12903,12
1,2020-12-18,14882,6
2,2020-12-17,14876,33
3,2020-12-16,14843,1
4,2020-12-15,14842,53
5,2020-12-14,14789,88
6,2020-12-11,14701,38
7,2020-12-10,14663,0
8,2020-12-9,14663,0
9,2020-12-8,14663,81
10,2020-12-7,14582,13
11,2020-12-4,14569,0
12,2020-12-3,14569,-13
13,2020-12-2,14582,-16
14,2020-12-1,14598,-53
15,2020-11-30,14651,73
1,2021-1-8,15311,9
2,2021-1-7,15302,3
3,2021-1-6,15299,96
4,2021-1-5,15203,67
5,2021-1-4,15136,173
6,2020-12-31,14963,10
7,2020-12-30,14953,15
8,2020-12-29,14938,6
9,2020-12-28,14932,11
10,2020-12-25,14921,12
11,2020-12-24,14909,16
12,2020-12-23,14893,-88
13,2020-12-22,14981,0
14,2020-12-21,14981,99
1,2021-1-28,15298,3
2,2021-1-27,15295,-16
3,2021-1-26,15311,0
4,2021-1-25,15311,-8
5,2021-1-22,15319,20
6,2021-1-21,15299,-17
7,2021-1-20,15316,3
8,2021-1-19,15313,62
9,2021-1-18,15251,1
10,2021-1-15,15250,-83
11,2021-1-14,15333,76
12,2021-1-13,15257,66
13,2021-1-12,15191,-108
14,2021-1-11,15299,-12
1,2021-2-10,15663,82
2,2021-2-9,15581,13
3,2021-2-8,15568,0
4,2021-2-7,15568,111
5,2021-2-5,15457,191
6,2021-2-4,15266,-37
7,2021-2-3,15303,-16
8,2021-2-2,15319,76
9,2021-2-1,15243,0
10,2021-1-29,15243,-55
1,2021-3-9,16339,0
2,2021-3-8,16339,3
3,2021-3-5,16336,-297
4,2021-3-4,16633,-63
5,2021-3-3,16696,-15
6,2021-3-2,16711,168
7,2021-3-1,16543,-15
8,2021-2-26,16558,0
9,2021-2-25,16558,126
10,2021-2-24,16432,159
11,2021-2-23,16273,50
12,2021-2-22,16223,111
13,2021-2-20,16112,99
14,2021-2-19,16013,102
15,2021-2-18,15911,248
1,2021-3-29,15201,53
2,2021-3-26,15148,-399
3,2021-3-25,15547,-19
4,2021-3-24,15566,-187
5,2021-3-23,15753,18
6,2021-3-22,15735,-186
7,2021-3-19,15921,-92
8,2021-3-18,16013,50
9,2021-3-17,15963,0
10,2021-3-16,15963,-100
11,2021-3-15,16063,77
12,2021-3-12,15986,151
13,2021-3-11,15835,-183
14,2021-3-10,16018,-321
1,2021-4-16,15551,198
2,2021-4-15,15353,132
3,2021-4-14,15221,-72
4,2021-4-13,15293,-78
5,2021-4-12,15371,2
6,2021-4-9,15369,-3
7,2021-4-8,15372,-11
8,2021-4-7,15383,100
9,2021-4-6,15283,35
10,2021-4-2,15248,11
11,2021-4-1,15237,-9
12,2021-3-31,15246,0
13,2021-3-30,15246,45
1,2021-5-8,16115,-39
2,2021-5-7,16154,295
3,2021-5-6,15859,-13
4,2021-4-30,15872,-149
5,2021-4-29,16021,5
6,2021-4-28,16016,63
7,2021-4-27,15953,-52
8,2021-4-26,16005,103
9,2021-4-25,15902,199
10,2021-4-23,15703,121
11,2021-4-22,15582,13
12,2021-4-21,15569,-9
13,2021-4-20,15578,0
14,2021-4-19,15578,27
1,2021-5-28,15772,0
2,2021-5-27,15772,-63
3,2021-5-26,15835,-34
4,2021-5-25,15869,0
5,2021-5-24,15869,-2
6,2021-5-21,15871,20
7,2021-5-20,15851,-74
8,2021-5-19,15925,0
9,2021-5-18,15925,1
10,2021-5-17,15924,12
11,2021-5-14,15912,-290
12,2021-5-13,16202,-16
13,2021-5-12,16218,144
14,2021-5-11,16074,-60
15,2021-5-10,16134,19
1,2021-6-17,15904,-41
2,2021-6-16,15945,24
3,2021-6-15,15921,-245
4,2021-6-11,16166,55
5,2021-6-10,16111,-6
6,2021-6-9,16117,112
7,2021-6-8,16005,-25
8,2021-6-7,16030,38
9,2021-6-4,15992,62
10,2021-6-3,15930,78
11,2021-6-2,15852,72
12,2021-6-1,15780,20
13,2021-5-31,15760,-12
1,2021-7-7,16576,35
2,2021-7-6,16541,277
3,2021-7-5,16347,83
4,2021-7-2,16264,173
5,2021-7-1,16091,-6
6,2021-6-30,16097,-11
7,2021-6-29,16108,3
8,2021-6-28,16105,18
9,2021-6-25,16087,20
10,2021-6-24,16067,119
11,2021-6-23,15948,106
12,2021-6-22,15842,11
13,2021-6-21,15831,-15
14,2021-6-18,15846,-58
1,2021-7-27,17503,115
2,2021-7-26,17388,96
3,2021-7-23,17292,195
4,2021-7-22,17097,63
5,2021-7-21,17034,-62
6,2021-7-20,17096,-15
7,2021-7-19,17111,19
8,2021-7-16,17092,26
9,2021-7-15,17066,287
10,2021-7-14,16779,126
11,2021-7-13,16653,43
12,2021-7-12,16610,109
13,2021-7-9,16501,-19
14,2021-7-8,16520,-56
1,2021-8-16,18068,165
2,2021-8-13,17903,62
3,2021-8-12,17841,11
4,2021-8-11,17830,112
5,2021-8-10,17718,24
6,2021-8-9,17694,166
7,2021-8-6,17528,15
8,2021-8-5,17513,-2
9,2021-8-4,17515,-69
10,2021-8-3,17584,-15
11,2021-8-2,17599,-132
12,2021-7-30,17731,-22
13,2021-7-29,17753,1
14,2021-7-28,17752,249
1,2021-9-10,18416,25
2,2021-9-9,18391,146
3,2021-9-8,18245,32
4,2021-9-7,18213,82
5,2021-9-6,18131,177
