序号,日期,价格,涨跌
11,2009-4-24,13029,33
12,2009-4-24,13029,33
13,2009-4-23,12996,30
14,2009-4-22,12966,46
1,2009-6-19,13164,+10
2,2009-6-18,13164,+10
3,2009-6-17,13154,+21
4,2009-6-16,13133,+4
5,2009-6-15,13129,+5
6,2009-6-12,13124,+3
7,2009-6-11,13121,+8
8,2009-6-10,13113,-5
9,2009-6-9,13118,0
10,2009-6-8,13118,-3
11,2009-6-5,13121,-3
12,2009-6-4,13124,-2
13,2009-6-3,13126,-10
14,2009-6-2,13136,-9
15,2009-6-1,13145,-6
1,2009-7-10,13269,+10
2,2009-7-9,13259,+8
3,2009-7-8,13251,+19
4,2009-7-7,13232,+6
5,2009-7-6,13226,+7
6,2009-7-3,13219,+3
7,2009-7-2,13214,+8
8,2009-7-1,13206,+6
9,2009-6-30,13200,+13
10,2009-6-29,13187,+2
11,2009-6-26,13185,+10
12,2009-6-25,13175,+3
13,2009-6-24,13172,+6
14,2009-6-23,13166,-2
15,2009-6-22,13168,+3
1,2009-7-30,13472,16
2,2009-7-29,13456,16
3,2009-7-28,13440,5
4,2009-7-27,13435,12
5,2009-7-24,13423,0
6,2009-7-23,13423,-1
7,2009-7-22,13424,+23
8,2009-7-21,13401,+40
9,2009-7-20,13361,+36
10,2009-7-17,13325,+3
11,2009-7-16,13322,+1
12,2009-7-15,13321,+24
13,2009-7-14,13297,+8
14,2009-7-13,13289,+20
1,2009-9-8,13320,+12
2,2009-9-7,13308,-23
3,2009-9-4,13331,-4
4,2009-9-3,13335,-3
5,2009-9-2,13338,-4
6,2009-9-1,13342,-52
7,2009-8-31,13394,-4
8,2009-8-28,13398,-16
9,2009-8-27,13414,-28
10,2009-8-26,13442,-22
11,2009-8-25,13464,-22
12,2009-8-24,13486,-10
13,2009-8-21,13496,-7
14,2009-8-20,13503,-15
1,2009-9-28,13490,+44
2,2009-9-27,13446,+7
3,2009-9-25,13439,+4
4,2009-9-24,13435,+8
5,2009-9-23,13427,+9
6,2009-9-22,13418,+9
7,2009-9-21,13409,+1
8,2009-9-18,13408,+8
9,2009-9-17,13400,+11
10,2009-9-16,13389,30
11,2009-9-15,13359,5
12,2009-9-14,13354,+17
13,2009-9-11,13337,+5
14,2009-9-10,13332,+5
15,2009-9-9,13327,+7
1,2009-10-16,13897,+70
2,2009-10-15,13827,+66
3,2009-10-14,13761,79
4,2009-10-13,13682,50
5,2009-10-12,13632,61
6,2009-10-10,13571,+22
7,2009-10-9,13549,+53
8,2009-9-30,13496,-3
9,2009-9-29,13499,+9
1,2009-11-27,15112,37
2,2009-11-26,15075,94
3,2009-11-25,14981,101
4,2009-11-24,14880,123
5,2009-11-23,14757,42
6,2009-11-20,14715,+8
7,2009-11-19,14707,+58
8,2009-11-18,14649,+36
9,2009-11-17,14613,+38
10,2009-11-16,14575,+4
11,2009-11-13,14571,+16
12,2009-11-12,14555,+30
13,2009-11-11,14525,+37
14,2009-11-10,14488,+42
15,2009-11-9,14446,+44
1,2010-1-6,15303,+34
2,2010-1-5,15269,+37
3,2010-1-4,15232,+2
4,2009-12-31,15230,+22
5,2009-12-30,15208,+14
6,2009-12-29,15194,+12
7,2009-12-28,15182,+2
8,2009-12-25,15180,-5
9,2009-12-24,15185,-10
10,2009-12-23,15195,+3
11,2009-12-22,15192,-6
12,2009-12-21,15198,+13
13,2009-12-18,15185,+4
1,2010-1-26,15280,-4
2,2010-1-25,15284,-4
3,2010-1-22,15288,-3
4,2010-1-21,15291,+6
5,2010-1-20,15285,+3
6,2010-1-19,15282,+4
7,2010-1-18,15278,-6
8,2010-1-15,15284,-24
9,2010-1-14,15308,0
10,2010-1-13,15308,+1
11,2010-1-12,15307,+2
12,2010-1-11,15301,+6
13,2010-1-8,15299,-7
14,2010-1-7,15306,+3
1,2010-2-12,15266,5
2,2010-2-11,15261,3
3,2010-2-10,15258,5
4,2010-2-9,15253,+18
5,2010-2-8,15235,+1
6,2010-2-5,15234,-2
7,2010-2-4,15236,-2
8,2010-2-3,15238,-13
9,2010-2-2,15251,-6
10,2010-2-1,15257,+4
11,2010-1-29,15253,-14
12,2010-1-28,15267,-9
13,2010-1-27,15276,-4
1,2010-3-5,15564,+29
2,2010-3-4,15535,+23
3,2010-3-3,15512,+22
4,2010-3-2,15490,+75
5,2010-3-1,15415,+66
6,2010-2-26,15349,7
7,2010-2-25,15342,21
8,2010-2-24,15321,+6
9,2010-2-23,15315,+27
10,2010-2-22,15288,+12
11,2010-2-21,15276,+6
12,2010-2-20,15270,+4
1,2010-3-26,16384,+20
2,2010-3-25,16364,+66
3,2010-3-24,16298,+108
4,2010-3-23,16190,+60
5,2010-3-22,16130,+44
6,2010-3-19,16086,+57
7,2010-3-18,16029,+88
8,2010-3-17,15941,+84
9,2010-3-16,15857,+69
10,2010-3-15,15788,+85
11,2010-3-12,15703,+39
12,2010-3-11,15664,+26
13,2010-3-10,15638,+17
14,2010-3-9,15621,32
15,2010-3-8,15589,+25
1,2010-4-16,16682,+4
2,2010-4-15,16678,+9
3,2010-4-14,16669,+11
4,2010-4-13,16658,+23
5,2010-4-12,16635,+17
6,2010-4-9,16618,+20
7,2010-4-8,16598,+24
8,2010-4-7,16574,+79
9,2010-4-6,16495,+5
10,2010-4-2,16490,+8
11,2010-4-1,16482,+15
12,2010-3-31,16467,+10
13,2010-3-30,16457,+20
14,2010-3-29,16437,+53
1,2010-5-6,16996,+36
2,2010-5-5,16960,+95
3,2010-5-4,16865,+19
4,2010-4-30,16846,+18
5,2010-4-29,16828,+27
6,2010-4-28,16801,+14
7,2010-4-27,16787,+18
8,2010-4-26,16769,+7
9,2010-4-23,16762,+37
10,2010-4-22,16725,+18
11,2010-4-21,16707,+6
12,2010-4-20,16701,+16
13,2010-4-19,16685,+3
1,2010-5-26,17762,+32
2,2010-5-25,17730,+100
3,2010-5-24,17630,+85
4,2010-5-21,17545,+131
5,2010-5-20,17414,+46
6,2010-5-19,17368,+28
7,2010-5-18,17340,96
8,2010-5-17,17244,+11
9,2010-5-14,17233,+22
10,2010-5-13,17211,+81
11,2010-5-12,17130,+46
12,2010-5-11,17084,+50
13,2010-5-10,17034,0
14,2010-5-7,17034,+38
1,2010-6-13,18307,+57
2,2010-6-12,18250,+5
3,2010-6-11,18209,+36
4,2010-6-10,18209,+29
5,2010-6-9,18178,+30
6,2010-6-8,18148,+34
7,2010-6-7,18114,+18
8,2010-6-4,18096,+28
9,2010-6-3,18068,+61
10,2010-6-2,18007,+96
11,2010-6-1,17911,+36
12,2010-5-31,17875,+28
13,2010-5-28,17847,+34
14,2010-5-27,17813,+51
1,2010-7-5,18840,+5
2,2010-7-2,18835,+31
3,2010-7-1,18804,+21
4,2010-6-30,18783,+40
5,2010-6-29,18743,+35
6,2010-6-28,18708,+41
7,2010-6-25,18667,+51
8,2010-6-24,18616,+75
9,2010-6-23,18541,+68
10,2010-6-22,18473,+54
11,2010-6-21,18419,+21
12,2010-6-18,18398,+72
13,2010-6-17,18326,+19
1,2010-7-23,18716,-11
2,2010-7-22,18727,-4
3,2010-7-21,18731,-3
4,2010-7-20,18734,-23
5,2010-7-19,18757,-37
6,2010-7-16,18794,-27
7,2010-7-15,18821,-19
8,2010-7-14,18840,-26
9,2010-7-13,18866,-2
10,2010-7-12,18868,0
11,2010-7-9,18868,+1
12,2010-7-8,18867,+4
13,2010-7-7,18863,+14
14,2010-7-6,18849,+9
1,2010-8-13,18613,+8
2,2010-8-12,18605,+10
3,2010-8-11,18595,-22
4,2010-8-10,18617,-32
5,2010-8-9,18649,-12
6,2010-8-6,18661,-14
7,2010-8-5,18675,-8
8,2010-8-4,18683,-10
9,2010-8-3,18693,0
10,2010-8-2,18693,0
11,2010-7-30,18693,-4
12,2010-7-29,18697,-9
13,2010-7-28,18706,-1
14,2010-7-27,18707,-2
15,2010-7-26,18709,-7
1,2010-9-3,18500,+4
2,2010-9-2,18496,+9
3,2010-9-1,18487,-3
4,2010-8-31,18490,-21
5,2010-8-30,18511,-5
6,2010-8-27,18516,-10
7,2010-8-26,18526,-12
8,2010-8-25,18538,-6
9,2010-8-24,18544,-20
10,2010-8-23,18564,-44
11,2010-8-20,18608,-9
12,2010-8-19,18617,+1
13,2010-8-18,18616,-2
14,2010-8-17,18618,+1
15,2010-8-16,18617,+4
1,2010-9-21,20328,+395
2,2010-9-20,19933,+220
3,2010-9-19,19713,+234
4,2010-9-17,19479,+255
5,2010-9-16,19224,+231
6,2010-9-15,18993,+140
7,2010-9-14,18853,+178
8,2010-9-13,18675,+67
9,2010-9-10,18608,+17
10,2010-9-9,18591,+8
11,2010-9-8,18583,+31
12,2010-9-7,18552,+34
13,2010-9-6,18518,+18
1,2010-11-2,28016,+362
2,2010-11-1,27654,+250
3,2010-10-29,27404,+417
4,2010-10-28,26987,+110
5,2010-10-27,26877,+270
6,2010-10-26,26607,+362
7,2010-10-25,26245,+239
8,2010-10-22,26006,+288
9,2010-10-21,25718,+265
10,2010-10-20,25453,+145
11,2010-10-19,25308,+362
12,2010-10-18,24946,+52
13,2010-10-15,24894,+270
14,2010-10-14,24624,+196
1,2010-11-22,29173,-170
2,2010-11-19,29343,-279
3,2010-11-18,29622,-584
4,2010-11-17,30206,-461
5,2010-11-16,30667,-990
6,2010-11-15,31657,-382
7,2010-11-12,32039,-7
8,2010-11-11,32046,+501
9,2010-11-10,31545,+1024
10,2010-11-9,30521,+1042
11,2010-11-8,29479,735
12,2010-11-5,28744,+175
13,2010-11-4,28569,+228
14,2010-11-3,28341,+325
1,2010-12-10,27652,+77
2,2010-12-9,27575,+11
3,2010-12-8,27564,+117
4,2010-12-7,27447,+152
5,2010-12-6,27295,+137
6,2010-12-3,27158,+57
7,2010-12-2,27101,+117
8,2010-12-1,26984,-38
9,2010-11-30,27022,-31
10,2010-11-29,27053,-379
11,2010-11-26,27432,-281
12,2010-11-25,27713,-415
13,2010-11-24,28128,-472
14,2010-11-23,28600,-573
1,2010-12-31,28476,+5
2,2010-12-30,28471,+2
3,2010-12-29,28469,+1
4,2010-12-28,28468,+1
5,2010-12-27,28467,+2
6,2010-12-24,28465,-16
7,2010-12-23,28481,+62
8,2010-12-22,28419,76
9,2010-12-21,28343,75
10,2010-12-20,28268,+101
11,2010-12-17,28167,+122
12,2010-12-16,28045,+17
13,2010-12-15,28028,+199
14,2010-12-14,27829,+100
15,2010-12-13,27729,+77
1,2011-1-21,28816,+15
2,2011-1-20,28801,+97
3,2011-1-19,28704,+15
4,2011-1-18,28689,+7
5,2011-1-17,28682,+7
6,2011-1-14,28675,+21
7,2011-1-13,28654,+11
8,2011-1-12,28643,+55
9,2011-1-11,28588,+16
10,2011-1-10,28572,+1
11,2011-1-7,28571,+23
12,2011-1-6,28548,+4
13,2011-1-5,28544,+55
14,2011-1-4,28489,+13
1,2011-3-2,31586,+79
2,2011-3-1,31507,+194
3,2011-2-28,31313,+31
4,2011-2-25,31282,-30
5,2011-2-24,31312,-2
6,2011-2-23,31314,-5
7,2011-2-22,31319,+33
8,2011-2-21,31286,+101
9,2011-2-18,31185,+285
10,2011-2-17,30900,+94
11,2011-2-16,30806,+92
12,2011-2-15,30714,+79
13,2011-2-14,30635,+99
14,2011-2-12,30536,+331
15,2011-2-11,30205,+445
1,2011-3-22,31806,+16
2,2011-3-21,31790,0
3,2011-3-18,31790,-33
4,2011-3-17,31823,-114
5,2011-3-16,31937,-194
6,2011-3-15,32131,-125
7,2011-3-14,32256,+4
8,2011-3-11,32252,-73
9,2011-3-10,32325,7
10,2011-3-9,32318,-39
11,2011-3-8,32357,+229
12,2011-3-7,32128,+89
13,2011-3-4,32039,+67
14,2011-3-3,31972,+386
1,2011-4-29,28544,-334
2,2011-4-28,28878,-492
3,2011-4-27,29370,-297
4,2011-4-26,29667,-258
5,2011-4-25,29925,-150
6,2011-4-22,30075,-241
7,2011-4-21,30316,-230
8,2011-4-20,30546,-85
9,2011-4-19,30631,-103
10,2011-4-18,30734,-19
11,2011-4-15,30753,-16
12,2011-4-14,30769,-82
13,2011-4-13,30851,-69
14,2011-4-12,30920,-48
1,2011-5-20,26588,-2
2,2011-5-19,26590,-39
3,2011-5-18,26629,-55
4,2011-5-17,26684,-70
5,2011-5-16,26754,-147
6,2011-5-13,26901,+13
7,2011-5-12,26888,+272
8,2011-5-11,26616,-329
9,2011-5-10,26945,-373
10,2011-5-9,27318,-478
11,2011-5-6,27796,-258
12,2011-5-5,28054,-95
13,2011-5-4,28149,-52
14,2011-5-3,28201,-343
1,2011-6-10,26583,-3
2,2011-6-9,26586,-17
3,2011-6-8,26603,3
4,2011-6-7,26600,3
5,2011-6-3,26597,-12
6,2011-6-2,26609,+75
7,2011-6-1,26534,+27
8,2011-5-31,26507,0
9,2011-5-30,26507,+7
10,2011-5-27,26500,-12
11,2011-5-26,26512,-34
12,2011-5-25,26546,-23
13,2011-5-24,26569,-19
14,2011-5-23,26588,0
1,2011-6-30,26161,-201
2,2011-6-29,26362,-11
3,2011-6-28,26373,-1
4,2011-6-27,26374,-62
5,2011-6-24,26436,-16
6,2011-6-23,26452,-65
7,2011-6-22,26517,-2
8,2011-6-21,26519,-3
9,2011-6-20,26522,-19
10,2011-6-17,26541,-3
11,2011-6-16,26544,-25
12,2011-6-15,26569,-8
13,2011-6-14,26577,-5
14,2011-6-13,26582,-1
1,2011-7-20,23551,-103
2,2011-7-19,23654,-379
3,2011-7-18,24033,-202
4,2011-7-15,24235,-391
5,2011-7-14,24626,-239
6,2011-7-13,24865,-293
7,2011-7-12,25158,-230
8,2011-7-11,25388,-171
9,2011-7-8,25559,-78
10,2011-7-7,25637,-114
11,2011-7-6,25751,-114
12,2011-7-5,25865,-98
13,2011-7-4,25963,-114
14,2011-7-1,26077,-84
1,2011-8-9,21121,-156
2,2011-8-8,21277,-183
3,2011-8-5,21460,-84
4,2011-8-4,21544,-249
5,2011-8-3,21793,-109
6,2011-8-2,21902,-142
7,2011-8-1,22044,-226
8,2011-7-29,22270,-241
9,2011-7-28,22511,-171
10,2011-7-27,22682,-155
11,2011-7-26,22837,-164
12,2011-7-25,23001,-271
13,2011-7-22,23272,-120
14,2011-7-21,23392,-159
1,2011-8-29,20781,+63
2,2011-8-26,20718,+17
3,2011-8-25,20701,+104
4,2011-8-24,20597,+14
5,2011-8-23,20583,+8
6,2011-8-22,20575,+10
7,2011-8-19,20565,+23
8,2011-8-18,20542,+4
9,2011-8-17,20538,-28
10,2011-8-16,20566,-48
11,2011-8-15,20614,-115
12,2011-8-12,20729,-92
13,2011-8-11,20821,-144
14,2011-8-10,20965,-156
1,2011-9-16,21310,+36
2,2011-9-15,21274,+41
3,2011-9-14,21233,+45
4,2011-9-13,21188,+25
5,2011-9-9,21163,+43
6,2011-9-8,21120,+59
7,2011-9-7,21061,+26
8,2011-9-6,21035,+79
9,2011-9-5,20956,+33
10,2011-9-2,20923,+45
11,2011-9-1,20878,+6
12,2011-8-31,20872,+62
13,2011-8-30,20810,+29
1,2011-10-8,21410,-15
2,2011-9-30,21425,-10
3,2011-9-29,21435,-3
4,2011-9-28,21438,-15
5,2011-9-27,21453,-12
6,2011-9-26,21465,+9
7,2011-9-23,21456,+4
8,2011-9-22,21452,+13
9,2011-9-21,21439,+52
10,2011-9-20,21387,+35
11,2011-9-19,21352,+42
1,2011-10-28,20837,-36
2,2011-10-27,20873,-38
3,2011-10-26,20911,-20
4,2011-10-25,20931,-29
5,2011-10-24,20960,-67
6,2011-10-21,21027,-43
7,2011-10-20,21070,-129
8,2011-10-19,21199,-65
9,2011-10-18,21264,-16
10,2011-10-17,21280,-26
11,2011-10-14,21306,-25
12,2011-10-13,21331,-49
13,2011-10-12,21380,-16
14,2011-10-11,21396,-9
15,2011-10-10,21405,-10
16,2011-10-9,21415,+5
1,2011-11-17,20606,-29
2,2011-11-16,20635,-3
3,2011-11-15,20638,-2
4,2011-11-14,20640,-10
5,2011-11-11,20650,0
6,2011-11-10,20650,-3
7,2011-11-9,20653,-9
8,2011-11-8,20662,-5
9,2011-11-7,20667,-4
10,2011-11-4,20671,-2
11,2011-11-3,20673,-49
12,2011-11-2,20722,-48
13,2011-11-1,20770,-30
14,2011-10-31,20800,-37
1,2011-12-27,20408,+1
2,2011-12-26,20407,+23
3,2011-12-23,20384,+3
4,2011-12-22,20381,+13
5,2011-12-21,20368,+37
6,2011-12-20,20331,+2
7,2011-12-19,20329,+2
8,2011-12-16,20327,+7
9,2011-12-15,20320,+6
10,2011-12-14,20314,+7
11,2011-12-13,20307,+7
12,2011-12-12,20300,+3
13,2011-12-9,20297,+5
14,2011-12-8,20292,+19
1,2012-1-16,20470,+2
2,2012-1-13,20468,+5
3,2012-1-12,20463,+11
4,2012-1-11,20452,+7
5,2012-1-10,20445,+2
6,2012-1-9,20443,+7
7,2012-1-6,20436,+7
8,2012-1-5,20429,+4
9,2012-1-4,20425,+2
10,2011-12-31,20423,+1
11,2011-12-30,20422,0
12,2011-12-29,20422,+3
13,2011-12-28,20419,+11
1,2012-2-3,20570,+9
2,2012-2-2,20561,+22
3,2012-2-1,20539,+22
4,2012-1-31,20517,+1
5,2012-1-30,20516,+3
6,2012-1-29,20513,+5
7,2012-1-21,20508,+3
8,2012-1-20,20505,+2
9,2012-1-19,20503,+22
10,2012-1-18,20481,+3
11,2012-1-17,20478,+8
1,2012-2-24,20881,+15
2,2012-2-23,20866,+40
3,2012-2-22,20826,+8
4,2012-2-21,20818,+3
5,2012-2-20,20815,+33
6,2012-2-17,20782,+12
7,2012-2-16,20770,+13
8,2012-2-15,20757,+39
9,2012-2-14,20718,+22
10,2012-2-13,20696,+11
11,2012-2-10,20685,+13
12,2012-2-9,20672,+9
13,2012-2-8,20663,+29
14,2012-2-7,20634,+29
15,2012-2-6,20605,+35
1,2012-3-16,20902,+6
2,2012-3-15,20896,+7
3,2012-3-14,20889,+8
4,2012-3-13,20881,-2
5,2012-3-12,20883,+2
6,2012-3-9,20881,-5
7,2012-3-8,20886,0
8,2012-3-7,20886,+16
9,2012-3-6,20870,+3
10,2012-3-5,20867,-8
11,2012-3-2,20875,-3
12,2012-3-1,20878,-3
13,2012-2-29,20881,+2
14,2012-2-28,20879,-3
15,2012-2-27,20882,+1
1,2012-4-5,20820,-2
2,2012-4-1,20822,-3
3,2012-3-31,20825,-7
4,2012-3-30,20832,-11
5,2012-3-29,20843,-16
6,2012-3-28,20859,-11
7,2012-3-27,20870,-5
8,2012-3-26,20875,-11
9,2012-3-23,20886,-5
10,2012-3-22,20891,0
11,2012-3-21,20891,-4
12,2012-3-20,20895,+2
13,2012-3-19,20893,-9
1,2012-4-25,20669,+14
2,2012-4-24,20655,+12
3,2012-4-23,20643,-4
4,2012-4-20,20647,-18
5,2012-4-19,20665,-48
6,2012-4-18,20713,-38
7,2012-4-17,20751,-30
8,2012-4-16,20781,-2
9,2012-4-13,20783,-10
10,2012-4-12,20793,-2
11,2012-4-11,20795,-7
12,2012-4-10,20802,-8
13,2012-4-9,20810,-7
14,2012-4-6,20817,-3
1,2012-5-15,20446,-29
2,2012-5-14,20475,-25
3,2012-5-11,20500,-13
4,2012-5-10,20513,-20
5,2012-5-9,20533,-19
6,2012-5-8,20552,-18
7,2012-5-7,20570,-25
8,2012-5-4,20595,-57
9,2012-5-3,20652,-7
10,2012-5-2,20659,-10
11,2012-4-28,20669,-8
12,2012-4-27,20677,+2
13,2012-4-26,20675,+6
1,2012-6-4,19937,-25
2,2012-6-1,19962,-8
3,2012-5-31,19970,-33
4,2012-5-30,20003,-34
5,2012-5-29,20037,-53
6,2012-5-28,20090,-22
7,2012-5-25,20112,-65
8,2012-5-24,20177,-25
9,2012-5-23,20202,-33
10,2012-5-22,20235,-35
11,2012-5-21,20270,-28
12,2012-5-18,20298,-23
13,2012-5-17,20321,-6
14,2012-5-16,20327,-119
1,2012-7-13,19360,+8
2,2012-7-12,19352,+13
3,2012-7-11,19339,+14
4,2012-7-10,19325,+3
5,2012-7-9,19322,+2
6,2012-7-6,19320,-1
7,2012-7-5,19321,0
8,2012-7-4,19321,+2
9,2012-7-3,19319,+12
10,2012-7-2,19307,-5
11,2012-6-29,19312,-14
12,2012-6-28,19326,-15
13,2012-6-27,19341,-10
14,2012-6-26,19351,-40
15,2012-6-25,19391,-35
1,2012-8-3,19419,+3
2,2012-8-2,19416,0
3,2012-8-1,19416,+4
4,2012-7-31,19412,+6
5,2012-7-30,19406,+4
6,2012-7-27,19402,+2
7,2012-7-26,19400,+8
8,2012-7-25,19392,+7
9,2012-7-24,19385,+1
10,2012-7-23,19384,+4
11,2012-7-20,19380,+1
12,2012-7-19,19379,+7
13,2012-7-18,19372,+5
14,2012-7-17,19367,+3
15,2012-7-16,19364,+4
1,2012-8-23,19442,0
2,2012-8-22,19442,+5
3,2012-8-21,19437,+1
4,2012-8-20,19436,0
5,2012-8-17,19436,+2
6,2012-8-16,19434,＋1
7,2012-8-15,19433,0
8,2012-8-14,19433,+2
9,2012-8-13,19431,+1
10,2012-8-10,19430,+2
11,2012-8-9,19428,+3
12,2012-8-8,19425,+2
13,2012-8-7,19423,+1
14,2012-8-6,19422,+3
1,2012-9-12,19578,+1
2,2012-9-11,19577,0
3,2012-9-10,19577,+1
4,2012-9-7,19576,+11
5,2012-9-6,19565,+4
6,2012-9-5,19561,+24
7,2012-9-4,19537,+31
8,2012-9-3,19506,+12
9,2012-8-31,19494,+19
10,2012-8-30,19475,+2
11,2012-8-29,19473,+11
12,2012-8-28,19462,+10
13,2012-8-27,19452,+2
14,2012-8-24,19450,+8
1,2012-9-29,19598,+4
2,2012-9-28,19594,+3
3,2012-9-27,19591,0
4,2012-9-26,19591,0
5,2012-9-25,19591,+3
6,2012-9-24,19588,+3
7,2012-9-21,19585,0
8,2012-9-20,19585,+3
9,2012-9-19,19582,0
10,2012-9-18,19582,+2
11,2012-9-17,19580,+1
12,2012-9-14,19579,+1
13,2012-9-13,19578,0
1,2012-10-22,19614,+1
2,2012-10-19,19613,+1
3,2012-10-18,19612,+3
4,2012-10-17,19609,+2
5,2012-10-16,19607,+3
6,2012-10-15,19604,+2
7,2012-10-12,19602,+2
8,2012-10-11,19600,+1
9,2012-10-10,19599,0
10,2012-10-9,19599,+1
11,2012-10-8,19598,0
1,2012-11-9,19659,+2
2,2012-11-8,19657,+5
3,2012-11-7,19652,+10
4,2012-11-6,19642,+2
5,2012-11-5,19640,+3
6,2012-11-2,19637,+4
7,2012-11-1,19633,+8
8,2012-10-31,19625,0
9,2012-10-30,19625,+3
10,2012-10-29,19622,+2
11,2012-10-26,19620,0
12,2012-10-25,19620,+2
13,2012-10-24,19618,0
14,2012-10-23,19618,+4
1,2012-11-30,19794,+13
2,2012-11-29,19781,+3
3,2012-11-28,19778,+9
4,2012-11-27,19769,+15
5,2012-11-26,19754,+11
6,2012-11-23,19743,+18
7,2012-11-22,19725,+9
8,2012-11-21,19716,+10
9,2012-11-20,19706,+11
10,2012-11-19,19695,+4
11,2012-11-16,19691,+6
12,2012-11-15,19685,+8
13,2012-11-14,19677,+9
14,2012-11-13,19668,+6
15,2012-11-12,19662,+3
1,2012-12-21,19938,+5
2,2012-12-20,19933,+17
3,2012-12-19,19916,+15
4,2012-12-18,19901,12
5,2012-12-17,19889,+4
6,2012-12-14,19885,+20
7,2012-12-13,19865,+2
8,2012-12-12,19863,+20
9,2012-12-11,19843,+7
10,2012-12-10,19836,0
11,2012-12-7,19836,+4
12,2012-12-6,19832,+6
13,2012-12-5,19826,+9
14,2012-12-4,19817,+14
15,2012-12-3,19803,+9
1,2013-1-10,20007,0
2,2013-1-9,20007,+7
3,2013-1-8,20000,-5
4,2013-1-7,20005,0
5,2013-1-6,20005,+16
6,2013-1-5,19989,0
7,2013-1-4,19989,+8
8,2012-12-31,19981,+3
9,2012-12-28,19978,+1
10,2012-12-27,19977,+6
11,2012-12-26,19971,+9
12,2012-12-25,19962,+17
13,2012-12-24,19945,+7
1,2013-3-11,20063,+1
2,2013-3-8,20062,0
3,2013-3-7,20062,+1
4,2013-3-6,20061,0
5,2013-3-5,20061,+2
6,2013-3-4,20059,+1
7,2013-3-1,20058,+2
8,2013-2-28,20056,+1
9,2013-2-27,20055,+2
10,2013-2-26,20053,+2
11,2013-2-25,20051,+4
12,2013-2-22,20047,+5
13,2013-2-21,20042,+2
14,2013-2-20,20040,+2
1,2013-4-19,20077,-4
2,2013-4-18,20081,-1
3,2013-4-17,20082,-1
4,2013-4-16,20083,-2
5,2013-4-15,20085,0
6,2013-4-12,20085,2
7,2013-4-11,20083,-1
8,2013-4-10,20084,2
9,2013-4-9,20082,+1
10,2013-4-8,20081,+2
11,2013-4-7,20079,0
12,2013-4-3,20079,+2
13,2013-4-2,20077,0
14,2013-4-1,20077,0
1,2013-5-10,20067,+2
2,2013-5-9,20065,-1
3,2013-5-8,20066,-2
4,2013-5-7,20068,0
5,2013-5-6,20068,-2
6,2013-5-3,20070,-2
7,2013-5-2,20072,0
8,2013-4-28,20072,-1
9,2013-4-27,20073,0
10,2013-4-26,20073,-1
11,2013-4-25,20074,-2
12,2013-4-24,20076,-1
13,2013-4-23,20077,-1
14,2013-4-22,20078,+1
1,2013-5-30,20073,-1
2,2013-5-29,20074,-1
3,2013-5-28,20075,0
4,2013-5-27,20075,0
5,2013-5-24,20075,0
6,2013-5-23,20075,-1
7,2013-5-22,20076,+1
8,2013-5-21,20075,+3
9,2013-5-20,20072,0
10,2013-5-17,20072,+1
11,2013-5-16,20071,+2
12,2013-5-15,20069,-1
13,2013-5-14,20070,+1
14,2013-5-13,20069,-2
1,2013-6-19,20067,+1
2,2013-6-18,20066,+1
3,2013-6-17,20065,+2
4,2013-6-14,20063,-4
5,2013-6-13,20067,-2
6,2013-6-9,20069,-1
7,2013-6-8,20070,0
8,2013-6-7,20070,-2
9,2013-6-6,20072,0
10,2013-6-5,20072,-1
11,2013-6-4,20073,0
12,2013-6-3,20073,0
13,2013-5-31,20073,0
1,2013-7-9,20053,-2
2,2013-7-8,20055,-2
3,2013-7-5,20057,+1
4,2013-7-4,20056,-1
5,2013-7-3,20057,-1
6,2013-7-2,20058,-2
7,2013-7-1,20060,-1
8,2013-6-28,20061,-1
9,2013-6-27,20062,-1
10,2013-6-26,20063,-5
11,2013-6-25,20068,-1
12,2013-6-24,20069,0
13,2013-6-21,20069,+1
14,2013-6-20,20068,+1
1,2013-7-29,20034,-2
2,2013-7-26,20036,-2
3,2013-7-25,20038,-2
4,2013-7-24,20040,-2
5,2013-7-23,20042,0
6,2013-7-22,20042,-1
7,2013-7-19,20043,-2
8,2013-7-18,20045,-2
9,2013-7-17,20047,0
10,2013-7-16,20047,-3
11,2013-7-15,20050,-1
12,2013-7-12,20051,0
13,2013-7-11,20051,-2
14,2013-7-10,20053,0
1,2013-9-6,19982,-3
2,2013-9-5,19985,-4
3,2013-9-4,19989,-10
4,2013-9-3,19999,-1
5,2013-9-2,20000,0
6,2013-8-30,20000,0
7,2013-8-29,20000,-4
8,2013-8-28,20004,-5
9,2013-8-27,20009,-4
10,2013-8-26,20013,0
11,2013-8-23,20013,-2
12,2013-8-22,20015,-1
13,2013-8-21,20016,－1
14,2013-8-20,20017,0
15,2013-8-19,20017,+1
1,2013-9-30,19985,0
2,2013-9-29,19985,-1
